track_id,bias_tolerance,gt_family,cluster_id,cluster_width_m,n_beams,reference_beam_id,reference_date,coast_slope_sign,center_lat,center_lon,elev_avg,first_date,last_date,TemporalSpan_days,ClusterTemporalSpanYears,initial_cycles,used_cycles,used_cycles_cluster,angle_mean_deg,angle_median_deg,angle_mode_deg,angle_used_mean_deg,angle_used_median_deg,max_abs_gie,mean_abs_gie,U_position_m,U_NSM_measured_m,U_EPR_measured_myr,U_NSM_corrected_m,U_EPR_corrected_myr,NSM_measured,SCE_measured,EPR_measured,LRR_measured,LR2_measured,LSE_measured,LCI_measured,ValidRegression_measured,NSM_corrected,SCE_corrected,EPR_corrected,LRR_corrected,LR2_corrected,LSE_corrected,LCI_corrected,ValidRegression_corrected,track_id_str,n_cycles_removed,flagged_dates,NSM_flagged,EPR_flagged,LRR_flagged,LR2_flagged,LSE_flagged,LCI_flagged,flag_status
1181,0.5,gt2,9,71.2,3,sliderule_1181_gt2r_cyc10_20210311,2021-03-11 00:00:00,1,70.29153719719253,-161.1056905146013,4.388155735580848,2021-03-11 00:00:00,2024-12-02 00:00:00,1362.0,3.73,11,10,3,73.02,79.32,77.5,73.017,79.32,13.555,7.766,4.8,6.79,1.82,6.79,1.82,17.0,17.0,4.52,4.25,0.77,6.19,29.62,True,3.0,11.0,0.89,0.56,0.04,7.5,35.87,True,1181,0,,3.0,0.89,0.56,0.04,7.5,35.87,insufficient_data_for_flagging
1196,0.3,gt1,2,107.1,10,sliderule_1196_gt1l_cyc03_20190615,2019-06-15 00:00:00,1,71.18834433772304,-155.8294823355407,1.2036678144194866,2019-06-15 00:00:00,2025-09-02 00:00:00,2271.0,6.22,20,20,10,66.31,66.34,67.5,66.311,66.335,42.805,12.414,4.8,6.79,1.09,6.79,1.09,-23.0,55.0,-3.64,-5.55,0.6,10.01,3.69,True,-59.0,59.0,-9.51,-6.77,0.66,10.73,3.96,True,1196,3,2025-09-02;2024-12-03;2019-12-14,-19.0,-4.02,-3.97,0.86,2.73,1.84,flagged
1196,0.3,gt1,3,164.66,9,sliderule_1196_gt1r_cyc03_20190615,2019-06-15 00:00:00,1,71.18842753762179,-155.8279928398343,1.254552232920744,2019-06-15 00:00:00,2025-09-02 00:00:00,2271.0,6.22,20,20,9,66.02,66.3,67.5,66.016,66.3,44.866,15.366,4.8,6.79,1.09,6.79,1.09,-34.0,96.0,-5.49,-10.08,0.5,23.74,8.97,True,-32.0,50.0,-5.22,-4.72,0.42,13.01,4.92,True,1196,0,,-32.0,-5.15,-4.67,0.41,13.14,4.97,no_outlier_detected
1234,0.6,gt2,3,108.0,10,sliderule_1234_gt2l_cyc05_20191216,2019-12-16 00:00:00,1,70.01698389063542,-144.47016038497375,5.979571907810526,2019-12-16 00:00:00,2025-12-04 00:00:00,2180.0,5.97,16,16,10,86.68,88.8,87.5,86.677,88.8,13.809,2.892,4.8,6.79,1.14,6.79,1.14,3.0,32.0,0.52,-2.1,0.11,12.03,4.81,True,3.0,32.0,0.53,-1.8,0.12,10.03,4.01,True,1234,1,2023-09-09,3.0,0.5,-1.21,0.15,6.24,2.59,flagged
1234,0.6,gt2,4,99.04,10,sliderule_1234_gt2r_cyc05_20191216,2019-12-16 00:00:00,1,70.01699345984184,-144.47026696085652,5.7562068394442125,2019-12-16 00:00:00,2025-12-04 00:00:00,2180.0,5.97,16,16,10,83.13,82.3,82.5,83.129,82.3,3.035,1.021,4.8,6.79,1.14,6.79,1.14,-2.0,31.0,-0.37,-1.85,0.16,8.58,3.43,True,-2.0,30.0,-0.39,-1.94,0.19,8.17,3.27,True,1234,3,2023-09-09;2025-03-06;2021-12-12,-2.0,-0.34,-0.07,0.01,1.63,0.83,flagged
1265,0.4,gt3,8,121.61,13,sliderule_1265_gt3l_cyc03_20190620,2019-06-20 00:00:00,1,71.26289693580792,-156.2775495200805,1.0623128277948064,2019-06-20 00:00:00,2025-12-06 00:00:00,2361.0,6.46,22,22,13,80.66,80.76,82.5,80.665,80.76,13.136,3.99,4.8,6.79,1.05,6.79,1.05,-23.0,23.0,-3.51,-2.64,0.63,4.39,1.35,True,-22.0,33.0,-3.35,-2.29,0.34,6.89,2.11,True,1265,2,2022-06-13;2025-03-08,-21.0,-3.25,-2.77,0.77,3.41,1.16,flagged
1265,0.4,gt3,9,99.96,13,sliderule_1265_gt3l_cyc03_20190620,2019-06-20 00:00:00,1,71.26292240887422,-156.27814799978742,1.0289798327539088,2019-06-20 00:00:00,2025-12-06 00:00:00,2361.0,6.46,22,22,13,80.77,80.78,82.5,80.767,80.78,14.553,10.176,4.8,6.79,1.05,6.79,1.05,-11.0,26.0,-1.71,-2.51,0.43,6.31,1.94,True,3.0,32.0,0.54,-2.17,0.18,9.89,3.04,True,1265,0,,4.0,0.62,-2.15,0.18,9.98,3.06,no_outlier_detected
1265,0.6,gt2,3,107.4,11,sliderule_1265_gt2l_cyc05_20191218,2019-12-18 00:00:00,-1,71.25480328520709,-156.18989468664614,1.7832097753249485,2019-12-18 00:00:00,2025-12-06 00:00:00,2180.0,5.97,19,19,11,88.17,88.72,87.5,88.17,88.72,13.346,1.368,4.8,6.79,1.14,6.79,1.14,-22.0,44.0,-3.64,-5.35,0.66,7.65,2.87,True,-22.0,35.0,-3.72,-5.1,0.76,5.76,2.16,True,1265,3,2025-09-06;2023-03-13;2023-06-12,-22.0,-3.69,-4.15,0.94,2.29,1.04,flagged
1265,0.6,gt2,4,94.45,11,sliderule_1265_gt2r_cyc05_20191218,2019-12-18 00:00:00,-1,71.25482274736987,-156.1900597027294,1.730100933778789,2019-12-18 00:00:00,2025-12-06 00:00:00,2180.0,5.97,19,19,11,83.57,82.34,82.5,83.57,82.34,1.955,0.698,4.8,6.79,1.14,6.79,1.14,-26.0,44.0,-4.33,-5.7,0.65,8.48,3.18,True,-26.0,44.0,-4.36,-5.72,0.68,7.94,2.98,True,1265,3,2025-09-06;2023-03-13;2022-06-13,-26.0,-4.36,-4.12,0.87,3.48,1.58,flagged
1287,0.5,gt2,5,11.95,4,sliderule_1287_gt2l_cyc14_20220316,2022-03-16 00:00:00,1,69.96736340719985,-144.62790650731017,5.907064698426355,2022-03-16 00:00:00,2025-12-07 00:00:00,1362.0,3.73,20,20,4,74.17,74.11,72.5,74.165,74.11,2.733,1.114,4.8,6.79,1.82,6.79,1.82,-1.0,16.0,-0.22,-1.88,0.23,7.24,10.42,True,-2.0,20.0,-0.42,-2.45,0.27,8.54,12.29,True,1287,1,2023-03-14,-1.0,-0.27,-0.86,0.2,4.78,21.78,flagged
1295,0.2,gt1,3,92.43,5,sliderule_1295_gt1l_cyc14_20220317,2022-03-17 00:00:00,-1,69.99050681864317,-145.1727752006628,1.31690391595308,2022-03-17 00:00:00,2025-03-10 00:00:00,1089.0,2.98,12,11,5,89.37,89.39,87.5,89.372,89.39,1.153,0.294,4.8,6.79,2.28,6.79,2.28,-43.0,49.0,-14.47,-14.55,0.75,11.33,15.54,True,-44.0,50.0,-14.85,-14.91,0.75,11.59,15.9,True,1295,0,,-45.0,-15.09,-15.13,0.76,11.28,15.47,no_outlier_detected
1318,0.5,gt1,4,40.54,7,sliderule_1318_gt1r_cyc09_20201219,2020-12-19 00:00:00,1,71.01833212268315,-157.3190771462399,10.995918201551444,2020-12-19 00:00:00,2024-12-11 00:00:00,1453.0,3.98,22,16,7,46.09,46.08,47.5,46.089,46.08,38.909,21.455,4.8,6.79,1.71,6.79,1.71,32.0,50.0,8.12,9.93,0.63,11.53,8.7,True,-7.0,18.0,-1.67,-0.09,0.0,6.74,5.09,True,1318,3,2024-03-14;2022-03-18;2023-09-14,-6.0,-1.51,-1.49,0.94,0.79,1.15,flagged
1341,0.5,gt2,2,12.69,9,sliderule_1341_gt2r_cyc05_20191223,2019-12-23 00:00:00,1,70.43886164693357,-151.57993741298932,1.7510909423923322,2019-12-23 00:00:00,2025-12-11 00:00:00,2180.0,5.97,25,23,9,72.37,72.48,72.5,72.37,72.48,4.237,1.604,4.8,6.79,1.14,6.79,1.14,3.0,27.0,0.43,-0.98,0.08,7.64,3.05,True,-1.0,25.0,-0.12,-1.04,0.09,7.31,2.91,True,1341,1,2022-03-20,-1.0,-0.17,-0.73,0.12,4.66,1.93,flagged
1341,0.5,gt2,3,17.19,11,sliderule_1341_gt2r_cyc05_20191223,2019-12-23 00:00:00,1,70.43887194178598,-151.57986956010222,1.7131929311851597,2019-12-23 00:00:00,2025-12-11 00:00:00,2180.0,5.97,25,23,11,72.05,72.4,72.5,72.055,72.4,5.945,2.249,4.8,6.79,1.14,6.79,1.14,3.0,27.0,0.43,-0.75,0.05,6.83,2.35,True,-1.0,25.0,-0.12,-0.89,0.08,6.58,2.27,True,1341,3,2022-03-20;2023-03-18;2024-03-15,-1.0,-0.17,-0.87,0.4,2.8,1.07,flagged
1341,0.5,gt3,5,137.76,15,sliderule_1341_gt3l_cyc04_20190923,2019-09-23 00:00:00,1,70.43599825759577,-151.66675794137925,1.5785009691950649,2019-09-23 00:00:00,2025-12-11 00:00:00,2271.0,6.22,27,25,15,86.9,86.68,87.5,86.901,86.68,6.827,1.988,4.8,6.79,1.09,6.79,1.09,3.0,34.0,0.55,-1.81,0.17,8.46,2.39,True,3.0,41.0,0.55,-2.24,0.19,9.94,2.81,True,1341,0,,4.0,0.64,-2.22,0.18,9.93,2.81,no_outlier_detected
1341,0.5,gt3,7,119.01,15,sliderule_1341_gt3r_cyc04_20190923,2019-09-23 00:00:00,1,70.43601553052842,-151.66712948894175,1.7609834190853968,2019-09-23 00:00:00,2025-12-11 00:00:00,2271.0,6.22,27,25,15,86.2,85.76,87.5,86.198,85.76,9.509,1.877,4.8,6.79,1.09,6.79,1.09,14.0,41.0,2.25,-1.01,0.04,10.74,3.04,True,13.0,50.0,2.14,-1.66,0.08,11.96,3.38,True,1341,3,2024-09-13;2019-09-23;2022-03-20,-4.0,-0.67,-1.62,0.27,5.69,1.89,flagged
1372,0.4,gt3,1,32.8,4,sliderule_1372_gt3l_cyc05_20191225,2019-12-25 00:00:00,1,68.9202068726431,-164.39693265455404,31.721543256373977,2019-12-25 00:00:00,2024-12-15 00:00:00,1817.0,4.97,13,12,4,75.69,75.71,77.5,75.695,75.705,6.877,2.099,4.8,6.79,1.36,6.79,1.36,5.0,8.0,1.03,0.99,0.46,2.89,3.27,True,-2.0,2.0,-0.36,-0.39,0.9,0.35,0.39,True,1372,1,2022-03-22,-1.0,-0.2,-0.21,0.98,0.11,0.38,flagged
1372,0.4,gt3,4,2.9,3,sliderule_1372_gt3r_cyc06_20200325,2020-03-25 00:00:00,1,68.92024178755159,-164.39971591190076,28.168839537275225,2020-03-25 00:00:00,2024-03-17 00:00:00,1453.0,3.98,13,12,3,73.33,73.34,72.5,73.333,73.34,0.468,0.209,4.8,6.79,1.71,6.79,1.71,-3.0,9.0,-0.87,-0.71,0.09,6.24,28.09,True,-3.0,10.0,-0.83,-0.65,0.07,6.67,30.06,True,1372,0,,-3.0,-0.83,-0.65,0.07,6.67,30.06,insufficient_data_for_flagging
1372,0.4,gt3,5,14.33,4,sliderule_1372_gt3r_cyc06_20200325,2020-03-25 00:00:00,1,68.92031713238434,-164.39954521701833,28.24680856845608,2020-03-25 00:00:00,2024-03-17 00:00:00,1453.0,3.98,13,12,4,73.32,73.33,72.5,73.323,73.325,3.935,1.14,4.8,6.79,1.71,6.79,1.71,-3.0,10.0,-0.87,-1.33,0.26,5.09,6.78,True,-3.0,14.0,-0.83,-1.79,0.28,6.62,8.81,True,1372,0,,-3.0,-0.75,-1.7,0.25,6.8,9.06,no_outlier_detected
1372,0.4,gt3,6,42.01,7,sliderule_1372_gt3l_cyc05_20191225,2019-12-25 00:00:00,1,68.92020231966572,-164.39704677378762,31.61983486369576,2019-12-25 00:00:00,2024-12-15 00:00:00,1817.0,4.97,13,12,7,75.69,75.7,77.5,75.689,75.7,6.877,2.41,4.8,6.79,1.36,6.79,1.36,5.0,15.0,1.03,-0.1,0.0,5.05,2.74,True,-2.0,9.0,-0.36,-1.11,0.48,2.46,1.34,True,1372,1,2024-03-17,-1.0,-0.2,-0.31,0.58,0.55,0.37,flagged
1379,0.6,gt2,4,23.83,3,sliderule_1379_gt2r_cyc09_20201223,2020-12-23 00:00:00,1,70.8442531154651,-157.93735566468126,13.492945276025544,2020-12-23 00:00:00,2025-12-13 00:00:00,1816.0,4.97,13,7,3,71.56,71.09,72.5,71.56,71.09,6.109,2.708,4.8,6.79,1.37,6.79,1.37,-11.0,13.0,-2.23,-2.54,0.85,3.92,13.63,True,-5.0,5.0,-1.0,-1.09,0.92,1.15,3.98,True,1379,0,,-5.0,-1.0,-1.09,0.92,1.15,3.98,insufficient_data_for_flagging
1379,0.6,gt3,7,170.75,7,sliderule_1379_gt3l_cyc02_20190328,2019-03-28 00:00:00,1,70.8583702274149,-157.85532177054537,18.589118952946727,2019-03-28 00:00:00,2025-12-13 00:00:00,2452.0,6.71,14,14,7,68.18,68.1,67.5,68.177,68.1,34.422,12.315,4.8,6.79,1.01,6.79,1.01,-21.0,64.0,-3.2,-5.03,0.31,18.33,8.63,True,-13.0,14.0,-2.0,-1.68,0.52,3.91,1.84,True,1379,0,,-14.0,-2.09,-1.73,0.51,4.13,1.94,no_outlier_detected
1379,0.6,gt3,9,99.5,3,sliderule_1379_gt3r_cyc06_20200326,2020-03-26 00:00:00,1,70.85849829190126,-157.85118020497185,17.631291610641558,2020-03-26 00:00:00,2025-06-15 00:00:00,1907.0,5.22,14,14,3,68.9,68.75,67.5,68.897,68.75,37.896,13.538,4.8,6.79,1.3,6.79,1.3,-5.0,42.0,-0.99,-3.35,0.16,30.11,99.22,True,-2.0,5.0,-0.47,-0.64,0.57,2.12,6.97,True,1379,0,,-2.0,-0.47,-0.64,0.57,2.12,6.97,insufficient_data_for_flagging
1379,0.6,gt3,10,94.53,7,sliderule_1379_gt3l_cyc02_20190328,2019-03-28 00:00:00,1,70.85840575900498,-157.85428433812757,18.42256185051335,2019-03-28 00:00:00,2025-12-13 00:00:00,2452.0,6.71,14,14,7,68.45,68.58,67.5,68.444,68.58,34.422,17.468,4.8,6.79,1.01,6.79,1.01,9.0,44.0,1.39,-1.55,0.05,16.47,7.75,True,-15.0,15.0,-2.31,-2.0,0.75,2.81,1.32,True,1379,0,,-16.0,-2.38,-2.04,0.74,2.92,1.38,no_outlier_detected
1387,0.4,gt3,8,17.62,6,sliderule_1387_gt3l_cyc05_20191226,2019-12-26 00:00:00,1,70.83530521529983,-158.0018875546668,17.823719964629497,2019-12-26 00:00:00,2023-03-21 00:00:00,1181.0,3.23,12,12,6,60.16,60.16,62.5,60.162,60.16,10.316,3.739,4.8,6.79,2.1,6.79,2.1,-7.0,13.0,-2.11,-2.77,0.63,3.29,2.97,True,-7.0,18.0,-2.09,-2.67,0.25,7.03,6.35,True,1387,2,2020-09-24;2022-09-20,-7.0,-2.16,-2.37,0.9,1.54,2.45,flagged
1387,0.4,gt3,9,16.32,6,sliderule_1387_gt3r_cyc05_20191226,2019-12-26 00:00:00,1,70.83540882563,-158.0043613584918,17.320704003554198,2019-12-26 00:00:00,2024-03-18 00:00:00,1544.0,4.23,12,12,6,58.01,58.03,57.5,58.013,58.025,7.07,3.407,4.8,6.79,1.61,6.79,1.61,9.0,15.0,2.21,0.37,0.01,6.29,4.56,True,2.0,9.0,0.54,-0.27,0.02,3.7,2.68,True,1387,1,2021-03-24,2.0,0.47,0.09,0.03,1.14,0.97,flagged
1387,0.4,gt3,11,14.11,4,sliderule_1387_gt3l_cyc06_20200326,2020-03-26 00:00:00,1,70.8353230033204,-158.00183381876803,17.850075591807222,2020-03-26 00:00:00,2022-09-20 00:00:00,908.0,2.49,12,12,4,60.17,60.18,62.5,60.168,60.175,7.835,3.296,4.8,6.79,2.73,6.79,2.73,-13.0,13.0,-5.33,-3.55,0.59,4.29,9.01,True,-18.0,18.0,-7.33,-3.57,0.24,9.13,19.17,True,1387,0,,-18.0,-7.24,-3.55,0.25,8.95,18.79,no_outlier_detected
1387,0.5,gt2,5,96.34,9,sliderule_1387_gt2l_cyc05_20191226,2019-12-26 00:00:00,1,70.84898249160578,-157.90820222975054,21.16118269152365,2019-12-26 00:00:00,2025-12-14 00:00:00,2180.0,5.97,14,14,9,58.96,58.97,57.5,58.957,58.97,48.039,14.382,4.8,6.79,1.14,6.79,1.14,0.0,75.0,-0.02,-4.72,0.18,23.36,9.03,True,-5.0,28.0,-0.88,-2.43,0.39,6.99,2.7,True,1387,0,,-5.0,-0.84,-2.43,0.39,7.02,2.71,no_outlier_detected
1387,0.5,gt2,6,98.51,9,sliderule_1387_gt2r_cyc05_20191226,2019-12-26 00:00:00,1,70.84899248032703,-157.9084770115531,21.25758943446586,2019-12-26 00:00:00,2025-12-14 00:00:00,2180.0,5.97,14,14,9,58.97,58.97,57.5,58.97,58.97,59.948,17.837,4.8,6.79,1.14,6.79,1.14,58.0,63.0,9.66,4.07,0.13,24.35,9.41,True,-2.0,34.0,-0.38,-1.05,0.05,10.28,3.98,True,1387,3,2021-03-24;2022-09-20;2020-09-24,-2.0,-0.34,-0.82,0.18,4.99,2.45,flagged
1387,0.6,gt1,1,99.55,8,sliderule_1387_gt1l_cyc05_20191226,2019-12-26 00:00:00,1,70.86665413243462,-157.8116971994703,17.39858458444531,2019-12-26 00:00:00,2025-12-14 00:00:00,2180.0,5.97,15,15,8,48.66,46.73,47.5,48.661,46.725,55.761,17.685,4.8,6.79,1.14,6.79,1.14,4.0,82.0,0.71,1.3,0.01,32.64,15.36,True,0.0,22.0,0.0,0.86,0.05,7.86,3.7,True,1387,0,,0.0,0.0,0.83,0.05,7.92,3.73,no_outlier_detected
1387,0.6,gt1,2,17.04,3,sliderule_1387_gt1r_cyc05_20191226,2019-12-26 00:00:00,1,70.86671989267863,-157.81358424557695,16.87122390544102,2019-12-26 00:00:00,2025-06-15 00:00:00,1998.0,5.47,15,15,3,54.5,54.5,52.5,54.503,54.5,11.074,3.947,4.8,6.79,1.24,6.79,1.24,2.0,13.0,0.28,-0.47,0.04,9.58,30.02,True,1.0,1.0,0.14,0.1,0.39,0.5,1.55,True,1387,0,,1.0,0.14,0.1,0.39,0.5,1.55,insufficient_data_for_flagging
1387,0.6,gt1,3,109.89,10,sliderule_1387_gt1r_cyc05_20191226,2019-12-26 00:00:00,1,70.86668532547193,-157.8123096367508,17.09279048718152,2019-12-26 00:00:00,2025-12-14 00:00:00,2180.0,5.97,15,15,10,53.71,54.49,52.5,53.712,54.485,89.119,16.908,4.8,6.79,1.14,6.79,1.14,78.0,89.0,13.02,5.09,0.19,23.39,8.49,True,-11.0,21.0,-1.92,-0.87,0.11,5.64,2.05,True,1387,3,2025-12-14;2022-09-20;2022-03-23,0.0,0.0,0.16,0.12,1.03,0.5,flagged
